house_price,crime_murder,crime_rape,crime_robbery,crime_assault,crime_burglary,crime_larceny,crime_vehicle,crime_arson,crime_index,property_house,property_house_per,property_townhouse,property_townhouse_per,property_low_rise,property_low_rise_per,property_mid_rise,property_mid_rise_per,property_high_rise,property_high_rise_per,quakes_minor,quakes_moderate,quakes_severe,income,interest,unemployment_rate,population,date
329825.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,138449,75.9,10333,5.7,12650,7,3425,1.9,9264,5.1,0,0,0,4284,2.377666666666667,6,550660,2019 Q2
334901.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,138449,75.9,10333,5.7,12650,7,3425,1.9,9264,5.1,0,0,0,4331,2.043,4.7,550660,2019 Q3
164904,6,41,133,296,990,2743,396,36,0.026895049207422434,24353,71.9,2504,7.4,1986,5.8,1108,3.3,1730,5.1,0,0,0,2915,0.13870967741935483,12.3,94737,2011 Q1
163732.25,6,41,133,296,990,2743,396,36,0.026895049207422434,24353,71.9,2504,7.4,1986,5.8,1108,3.3,1730,5.1,0,0,0,3117,0.092,11.4,94737,2011 Q2
163048.5,6,41,133,296,990,2743,396,36,0.026895049207422434,24353,71.9,2504,7.4,1986,5.8,1108,3.3,1730,5.1,2,0,0,3142,0.084,10.8,94737,2011 Q3
163553.5,6,41,133,296,990,2743,396,36,0.026895049207422434,24353,71.9,2504,7.4,1986,5.8,1108,3.3,1730,5.1,4,0,0,3187,0.07161290322580646,10.9,94737,2011 Q4
165316.25,3,55,149,439,1063,3133,410,37,0.029488419877483546,23654,69.8,2154,6.3,2755,8.1,1189,3.5,2567,7.6,0,0,0,3094,0.1267741935483871,11.3,94737,2012 Q1
168467.75,3,55,149,439,1063,3133,410,37,0.029488419877483546,23654,69.8,2154,6.3,2755,8.1,1189,3.5,2567,7.6,2,0,0,3145,0.16166666666666668,10.2,94737,2012 Q2
173130,3,55,149,439,1063,3133,410,37,0.029488419877483546,23654,69.8,2154,6.3,2755,8.1,1189,3.5,2567,7.6,2,0,0,3132,0.14433333333333334,9.1,94737,2012 Q3
179036.25,3,55,149,439,1063,3133,410,37,0.029488419877483546,23654,69.8,2154,6.3,2755,8.1,1189,3.5,2567,7.6,0,0,0,3247,0.16451612903225807,9.4,94737,2012 Q4
185629,6,63,162,466,1158,3175,502,48,0.02961970041325043,25344,74.6,2798,8.2,1598,4.7,1159,3.4,1550,4.6,2,0,0,3125,0.1435483870967742,9.3,94737,2013 Q1
192869.75,6,63,162,466,1158,3175,502,48,0.02961970041325043,25344,74.6,2798,8.2,1598,4.7,1159,3.4,1550,4.6,2,0,0,3192,0.09366666666666666,9.1,94737,2013 Q2
198774.5,6,63,162,466,1158,3175,502,48,0.02961970041325043,25344,74.6,2798,8.2,1598,4.7,1159,3.4,1550,4.6,6,0,0,3213,0.08,8,94737,2013 Q3
203321.5,6,63,162,466,1158,3175,502,48,0.02961970041325043,25344,74.6,2798,8.2,1598,4.7,1159,3.4,1550,4.6,0,0,0,3328,0.08516129032258064,7.9,94737,2013 Q4
205436.75,5,69,181,482,1021,3242,528,35,0.02816285661941046,25348,74.3,1661,4.8,2267,6.7,1022,3,1577,4.6,2,0,0,3185,0.07806451612903226,8.2,94737,2014 Q1
206872.25,5,69,181,482,1021,3242,528,35,0.02816285661941046,25348,74.3,1661,4.8,2267,6.7,1022,3,1577,4.6,0,0,0,3272,0.09566666666666666,7.4,94737,2014 Q2
207841.75,5,69,181,482,1021,3242,528,35,0.02816285661941046,25348,74.3,1661,4.8,2267,6.7,1022,3,1577,4.6,2,0,0,3297,0.08833333333333333,6.5,94737,2014 Q3
208895.75,5,69,181,482,1021,3242,528,35,0.02816285661941046,25348,74.3,1661,4.8,2267,6.7,1022,3,1577,4.6,10,0,0,3423,0.12258064516129032,6.6,94737,2014 Q4
209037.5,4,57,132,420,879,3672,532,33,0.029246855584179422,24300,71.1,2194,6.4,3133,9.2,348,1,2081,6.1,4,0,0,3381,0.11290322580645161,6.5,96463,2015 Q1
210191.25,4,57,132,420,879,3672,532,33,0.029246855584179422,24300,71.1,2194,6.4,3133,9.2,348,1,2081,6.1,4,0,0,3388,0.129,6.2,96463,2015 Q2
213232.25,4,57,132,420,879,3672,532,33,0.029246855584179422,24300,71.1,2194,6.4,3133,9.2,348,1,2081,6.1,8,0,0,3447,0.136,5.6,96463,2015 Q3
217227.25,4,57,132,420,879,3672,532,33,0.029246855584179422,24300,71.1,2194,6.4,3133,9.2,348,1,2081,6.1,2,0,0,3721,0.24064516129032257,5.65,96463,2015 Q4
225775,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,23903,69.7,1841,5.4,4233,12.4,1038,3,1638,4.8,2,0,0,3282,0.362258064516129,5.2,96651,2016 Q1
230089.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,23903,69.7,1841,5.4,4233,12.4,1038,3,1638,4.8,6,0,0,3541,0.37766666666666665,5.3,96651,2016 Q2
234949.75,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,23903,69.7,1841,5.4,4233,12.4,1038,3,1638,4.8,2,2,0,3581,0.39633333333333337,5.050000000000001,96651,2016 Q3
242302.25,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,23903,69.7,1841,5.4,4233,12.4,1038,3,1638,4.8,0,0,0,3729,0.54,4.8,96651,2016 Q4
249751.5,6,70,153,453,822,3464,672,47,0.026497102382485514,24528,71.3,2033,5.9,2041,5.9,1708,5,2066,6,6,0,0,3434,0.7861290322580645,4.65,96648,2017 Q1
257997.5,6,70,153,453,822,3464,672,47,0.026497102382485514,24528,71.3,2033,5.9,2041,5.9,1708,5,2066,6,0,0,0,3662,1.04,4.65,96648,2017 Q2
267015.75,6,70,153,453,822,3464,672,47,0.026497102382485514,24528,71.3,2033,5.9,2041,5.9,1708,5,2066,6,6,0,0,3486,1.1533333333333333,4.1,96648,2017 Q3
271649.5,6,70,153,453,822,3464,672,47,0.026497102382485514,24528,71.3,2033,5.9,2041,5.9,1708,5,2066,6,4,2,0,3847,1.3016129032258064,3.8,96648,2017 Q4
272313.5,4,68,146,484,665,3246,582,48,0.023609435864987247,24846,72.1,2108,6.1,3310,9.6,808,2.3,1596,4.6,4,0,0,3584,1.5061290322580645,3.9,96807,2018 Q1
276998,4,68,146,484,665,3246,582,48,0.023609435864987247,24846,72.1,2108,6.1,3310,9.6,808,2.3,1596,4.6,2,0,0,3817,1.8196666666666665,4.1,96807,2018 Q2
280797.25,4,68,146,484,665,3246,582,48,0.023609435864987247,24846,72.1,2108,6.1,3310,9.6,808,2.3,1596,4.6,2,0,0,3615,1.9546666666666666,3.5,96807,2018 Q3
284567.5,4,68,146,484,665,3246,582,48,0.023609435864987247,24846,72.1,2108,6.1,3310,9.6,808,2.3,1596,4.6,4,0,0,3945,2.274193548387097,3.7,96807,2018 Q4
285452,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,24846,72.1,2108,6.1,3310,9.6,808,2.3,1596,4.6,0,0,0,3609,2.4051612903225807,3.95,96971,2019 Q1
291321.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,24846,72.1,2108,6.1,3310,9.6,808,2.3,1596,4.6,4,0,0,3899,2.377666666666667,3.75,96971,2019 Q2
293851.75,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,24846,72.1,2108,6.1,3310,9.6,808,2.3,1596,4.6,4,0,0,3762,2.043,3.2,96971,2019 Q3
133919,6,41,133,296,990,2743,396,36,0.026895049207422434,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,0,0,0,2808,0.13870967741935483,12.3,63463,2011 Q1
132200,6,41,133,296,990,2743,396,36,0.026895049207422434,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,3,0,0,2969,0.092,11.4,63463,2011 Q2
132534,6,41,133,296,990,2743,396,36,0.026895049207422434,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,6,0,0,3004,0.084,10.8,63463,2011 Q3
133243,6,41,133,296,990,2743,396,36,0.026895049207422434,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,0,0,0,3049,0.07161290322580646,10.9,63463,2011 Q4
135256,3,55,149,439,1063,3133,410,37,0.029488419877483546,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,0,0,0,2938,0.1267741935483871,11.3,63463,2012 Q1
141927,3,55,149,439,1063,3133,410,37,0.029488419877483546,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,3,3,0,3009,0.16166666666666668,10.2,63463,2012 Q2
146327,3,55,149,439,1063,3133,410,37,0.029488419877483546,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,3,0,0,3016,0.14433333333333334,9.1,63463,2012 Q3
152987,3,55,149,439,1063,3133,410,37,0.029488419877483546,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,3,0,0,3140,0.16451612903225807,9.4,63463,2012 Q4
159457,6,63,162,466,1158,3175,502,48,0.02961970041325043,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,6,0,0,3046,0.1435483870967742,9.3,63463,2013 Q1
165347,6,63,162,466,1158,3175,502,48,0.02961970041325043,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,3,0,0,3112,0.09366666666666666,9.1,63463,2013 Q2
171836,6,63,162,466,1158,3175,502,48,0.02961970041325043,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,0,3,0,3169,0.08,8,63463,2013 Q3
175593,6,63,162,466,1158,3175,502,48,0.02961970041325043,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,0,3,0,3331,0.08516129032258064,7.9,63463,2013 Q4
178234,5,69,181,482,1021,3242,528,35,0.02816285661941046,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,6,0,0,3219,0.07806451612903226,8.2,63463,2014 Q1
178987,5,69,181,482,1021,3242,528,35,0.02816285661941046,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,6,0,0,3180,0.09566666666666666,7.4,63463,2014 Q2
179398,5,69,181,482,1021,3242,528,35,0.02816285661941046,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,3,0,0,3259,0.08833333333333333,6.5,63463,2014 Q3
181225,5,69,181,482,1021,3242,528,35,0.02816285661941046,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,0,0,0,3536,0.12258064516129032,6.6,63463,2014 Q4
183141,4,57,132,420,879,3672,532,33,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,3,0,0,3256,0.11290322580645161,6.5,63308,2015 Q1
181776,4,57,132,420,879,3672,532,33,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,0,0,0,3415,0.129,6.2,63308,2015 Q2
182856,4,57,132,420,879,3672,532,33,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,3,0,0,3499,0.136,5.6,63308,2015 Q3
184494,4,57,132,420,879,3672,532,33,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,0,0,0,3806,0.24064516129032257,5.65,63308,2015 Q4
185957,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,6,0,0,3295,0.362258064516129,5.2,63276,2016 Q1
191034,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,3,0,0,3562,0.37766666666666665,5.3,63276,2016 Q2
192345,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,0,0,3,3655,0.39633333333333337,5.050000000000001,63276,2016 Q3
194065,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,0,0,0,3819,0.54,4.8,63276,2016 Q4
197393,6,70,153,453,822,3464,672,47,0.026497102382485514,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,6,0,0,3495,0.7861290322580645,4.65,63926,2017 Q1
197580,6,70,153,453,822,3464,672,47,0.026497102382485514,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,3,0,0,3688,1.04,4.65,63926,2017 Q2
199542,6,70,153,453,822,3464,672,47,0.026497102382485514,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,3,3,0,3657,1.1533333333333333,4.1,63926,2017 Q3
198457,6,70,153,453,822,3464,672,47,0.026497102382485514,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,6,3,0,3990,1.3016129032258064,3.8,63926,2017 Q4
195583,4,68,146,484,665,3246,582,48,0.023609435864987247,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,3594,1.5061290322580645,3.9,63916,2018 Q1
193947,4,68,146,484,665,3246,582,48,0.023609435864987247,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,6,0,0,3800,1.8196666666666665,4.1,63916,2018 Q2
